course_name,part_name,student_id,previous_attempts,studied_credits,final_result,gender,region,education,imd_band,age_band,disability,course_part,part_length,total_assessments,avg_submission_days,average_score,total_vle_used,average_days,total_clicks
FFF,2014B,617543,0,120,Withdrawn,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,N,2014B,241,4.0,42.5,71.75,44.0,33.04,675.0
FFF,2014B,617557,0,60,Withdrawn,F,South Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,,,,,,
FFF,2014B,617564,0,60,Fail,F,Wales,Lower Than A Level,30-40%,35-55,N,2014B,241,1.0,31.0,43.0,14.0,23.95,121.0
FFF,2014B,617638,0,60,Withdrawn,M,Scotland,Lower Than A Level,30-40%,0-35,N,2014B,241,,,,12.0,3.03,50.0
FFF,2014B,617647,0,120,Withdrawn,M,London Region,No Formal quals,0-10%,0-35,N,2014B,241,,,,,,
FFF,2014B,617678,0,60,Pass,F,North Western Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,12.0,103.5,80.58,99.0,79.42,3312.0
FFF,2014B,617734,0,60,Pass,M,South Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,11.0,167.0,69.09,99.0,110.75,2487.0
FFF,2014B,617740,0,60,Pass,M,Wales,A Level or Equivalent,0-10%,0-35,N,2014B,241,21.0,120.95,84.62,211.0,103.81,3946.0
FFF,2014B,617751,0,60,Pass,M,Scotland,HE Qualification,10-20,0-35,N,2014B,241,12.0,104.58,77.83,134.0,83.73,2346.0
FFF,2014B,617805,0,60,Pass,M,North Region,Lower Than A Level,10-20,0-35,N,2014B,241,12.0,107.75,85.75,267.0,90.08,7724.0
FFF,2014B,617824,0,60,Withdrawn,F,East Anglian Region,Lower Than A Level,10-20,0-35,N,2014B,241,,,,6.0,0.7,17.0
FFF,2014B,617829,0,60,Pass,M,South Region,A Level or Equivalent,90-100%,0-35,Y,2014B,241,12.0,123.58,82.75,100.0,109.25,2229.0
FFF,2014B,617847,0,90,Withdrawn,M,East Anglian Region,Lower Than A Level,30-40%,0-35,Y,2014B,241,,,,27.0,13.07,97.0
FFF,2014B,617868,0,120,Pass,M,East Anglian Region,Lower Than A Level,70-80%,0-35,Y,2014B,241,12.0,101.0,89.08,174.0,82.46,2575.0
FFF,2014B,617945,0,120,Fail,M,South East Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,,,,9.0,7.23,17.0
FFF,2014B,617965,0,60,Pass,M,North Region,Lower Than A Level,,0-35,N,2014B,241,12.0,113.42,75.75,129.0,95.62,3337.0
FFF,2014B,617976,0,60,Pass,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,12.0,125.08,83.33,167.0,89.73,5775.0
FFF,2014B,617998,0,60,Pass,M,Ireland,A Level or Equivalent,10-20,35-55,N,2014B,241,12.0,111.25,72.5,198.0,104.63,5667.0
FFF,2014B,618004,0,60,Pass,M,Ireland,Lower Than A Level,70-80%,0-35,N,2014B,241,12.0,106.25,85.33,171.0,101.12,7604.0
FFF,2014B,618005,0,60,Pass,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,2014B,241,12.0,101.92,81.58,142.0,75.01,3631.0
FFF,2014B,618015,0,60,Pass,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,2014B,241,12.0,89.33,76.5,93.0,101.74,2637.0
FFF,2014B,618124,0,60,Withdrawn,M,South West Region,Lower Than A Level,50-60%,0-35,N,2014B,241,6.0,104.17,46.83,62.0,53.98,841.0
FFF,2014B,618216,0,60,Pass,F,South East Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,12.0,155.17,70.67,172.0,107.93,2911.0
FFF,2014B,618279,0,90,Fail,M,North Western Region,Lower Than A Level,0-10%,0-35,N,2014B,241,3.0,28.33,38.0,47.0,19.57,615.0
FFF,2014B,618280,0,60,Pass,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,N,2014B,241,12.0,113.83,90.75,181.0,99.25,4401.0
FFF,2014B,618293,0,60,Pass,M,West Midlands Region,HE Qualification,30-40%,0-35,N,2014B,241,12.0,143.75,73.92,90.0,88.21,2216.0
FFF,2014B,618390,0,75,Fail,M,Scotland,Lower Than A Level,60-70%,0-35,N,2014B,241,12.0,174.92,79.67,110.0,142.69,1322.0
FFF,2014B,618397,0,60,Pass,M,East Anglian Region,HE Qualification,40-50%,0-35,N,2014B,241,12.0,129.33,78.5,123.0,95.24,2546.0
FFF,2014B,618412,0,60,Pass,M,Scotland,A Level or Equivalent,30-40%,0-35,N,2014B,241,12.0,146.0,77.67,128.0,96.2,3306.0
FFF,2014B,618513,0,60,Pass,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,21.0,139.62,70.43,128.0,128.44,2630.0
FFF,2014B,618519,0,60,Pass,F,Scotland,A Level or Equivalent,20-30%,35-55,N,2014B,241,12.0,121.92,78.58,159.0,88.38,6392.0
FFF,2014B,618590,0,90,Pass,M,South Region,A Level or Equivalent,60-70%,0-35,Y,2014B,241,15.0,142.8,75.93,86.0,119.23,1222.0
FFF,2014B,618642,0,90,Withdrawn,F,London Region,Lower Than A Level,20-30%,35-55,N,2014B,241,,,,,,
FFF,2014B,618662,0,60,Withdrawn,F,South East Region,Lower Than A Level,0-10%,0-35,N,2014B,241,10.0,114.9,83.0,204.0,73.5,2991.0
FFF,2014B,618665,0,90,Fail,M,South Region,Lower Than A Level,10-20,0-35,N,2014B,241,15.0,145.33,59.2,124.0,112.37,2951.0
FFF,2014B,618667,0,60,Fail,M,Ireland,Lower Than A Level,40-50%,0-35,N,2014B,241,4.0,73.0,66.25,67.0,45.46,918.0
FFF,2014B,618684,0,60,Withdrawn,M,North Region,A Level or Equivalent,40-50%,0-35,N,2014B,241,,,,,,
FFF,2014B,618744,0,90,Withdrawn,M,South East Region,Lower Than A Level,40-50%,0-35,Y,2014B,241,3.0,9.67,98.0,92.0,11.84,4145.0
FFF,2014B,618843,0,60,Withdrawn,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,2014B,241,,,,7.0,-17.0,11.0
FFF,2014B,618848,0,60,Withdrawn,M,South West Region,Lower Than A Level,70-80%,0-35,N,2014B,241,,,,,,
FFF,2014B,618875,0,60,Pass,M,North Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,21.0,130.9,72.71,270.0,103.71,5094.0
FFF,2014B,618903,0,120,Withdrawn,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,1.0,30.0,90.0,46.0,12.28,469.0
FFF,2014B,618914,0,60,Pass,M,South West Region,Lower Than A Level,90-100%,0-35,Y,2014B,241,12.0,100.5,90.5,149.0,78.71,6386.0
FFF,2014B,618925,0,60,Fail,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,,,,2.0,9.0,2.0
FFF,2014B,618942,0,90,Withdrawn,M,North Region,Lower Than A Level,10-20,0-35,N,2014B,241,1.0,22.0,72.0,65.0,16.13,819.0
FFF,2014B,619001,0,120,Withdrawn,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,N,2014B,241,5.0,63.0,80.8,90.0,57.04,1567.0
FFF,2014B,619112,0,60,Withdrawn,M,South Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,1.0,24.0,90.0,43.0,19.45,276.0
FFF,2014B,619118,0,60,Fail,M,Scotland,A Level or Equivalent,0-10%,0-35,N,2014B,241,1.0,24.0,70.0,38.0,17.01,709.0
FFF,2014B,619204,0,90,Withdrawn,F,South Region,Lower Than A Level,60-70%,0-35,N,2014B,241,12.0,163.42,63.33,108.0,129.69,1215.0
FFF,2014B,619205,0,60,Withdrawn,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,2014B,241,,,,,,
FFF,2014B,619341,0,60,Pass,F,Scotland,Lower Than A Level,20-30%,0-35,N,2014B,241,12.0,162.25,79.5,123.0,96.62,6798.0
FFF,2014B,619410,0,90,Pass,F,Wales,Lower Than A Level,0-10%,0-35,N,2014B,241,12.0,157.33,71.25,119.0,114.76,2498.0
FFF,2014B,619461,0,60,Distinction,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,2014B,241,12.0,90.25,92.08,141.0,86.68,3723.0
FFF,2014B,619887,0,180,Withdrawn,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,2014B,241,,,,7.0,-18.0,13.0
FFF,2014B,619921,0,120,Withdrawn,M,East Midlands Region,Lower Than A Level,70-80%,0-35,N,2014B,241,6.0,44.33,79.0,89.0,45.91,2124.0
FFF,2014B,619974,0,60,Withdrawn,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,Y,2014B,241,4.0,47.25,77.25,96.0,21.68,3533.0
FFF,2014B,620004,0,60,Withdrawn,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,Y,2014B,241,2.0,37.5,67.0,55.0,28.35,983.0
FFF,2014B,620081,0,60,Pass,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,12.0,152.58,83.83,86.0,100.66,1198.0
FFF,2014B,620112,0,60,Withdrawn,M,South East Region,Lower Than A Level,60-70%,0-35,N,2014B,241,4.0,23.5,74.0,59.0,36.37,979.0
FFF,2014B,620200,0,60,Pass,M,South Region,HE Qualification,90-100%,0-35,N,2014B,241,12.0,160.58,84.5,93.0,124.55,1479.0
FFF,2014B,620277,0,75,Fail,F,Ireland,A Level or Equivalent,30-40%,0-35,N,2014B,241,5.0,123.6,81.4,89.0,69.11,1598.0
FFF,2014B,620320,0,120,Fail,M,North Western Region,Lower Than A Level,20-30%,0-35,Y,2014B,241,3.0,26.33,65.67,88.0,14.58,1132.0
FFF,2014B,620337,0,120,Withdrawn,F,East Anglian Region,HE Qualification,30-40%,35-55,N,2014B,241,7.0,122.57,59.14,175.0,100.32,5791.0
FFF,2014B,620356,0,90,Withdrawn,M,North Region,A Level or Equivalent,,0-35,N,2014B,241,,,,6.0,0.0,10.0
FFF,2014B,620364,0,60,Withdrawn,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,,,,,,
FFF,2014B,620399,0,60,Fail,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,1.0,24.0,84.0,39.0,15.7,257.0
FFF,2014B,620423,0,60,Fail,M,London Region,Lower Than A Level,20-30%,0-35,N,2014B,241,3.0,32.33,54.33,37.0,28.65,463.0
FFF,2014B,620430,0,90,Withdrawn,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,,,,2.0,4.0,3.0
FFF,2014B,620473,0,60,Pass,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,Y,2014B,241,12.0,114.08,81.75,150.0,100.29,4458.0
FFF,2014B,620498,0,90,Fail,F,South Region,Lower Than A Level,40-50%,0-35,Y,2014B,241,1.0,24.0,22.0,49.0,25.11,358.0
FFF,2014B,620801,0,120,Pass,M,Ireland,Lower Than A Level,10-20,0-35,N,2014B,241,12.0,141.92,78.0,112.0,91.9,1603.0
FFF,2014B,620819,0,60,Pass,M,Ireland,A Level or Equivalent,60-70%,0-35,N,2014B,241,13.0,127.31,82.31,183.0,91.59,4746.0
FFF,2014B,620933,0,60,Fail,M,London Region,A Level or Equivalent,10-20,0-35,N,2014B,241,1.0,24.0,30.0,29.0,25.24,90.0
FFF,2014B,621345,0,60,Pass,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,2014B,241,12.0,137.25,66.0,75.0,85.51,1311.0
FFF,2014B,621370,0,60,Fail,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,3.0,55.33,61.0,35.0,45.75,350.0
FFF,2014B,621433,0,60,Fail,M,Scotland,A Level or Equivalent,50-60%,0-35,N,2014B,241,10.0,181.3,66.4,67.0,113.53,1527.0
FFF,2014B,621436,0,60,Pass,M,London Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,12.0,167.42,77.17,101.0,110.06,1493.0
FFF,2014B,621441,0,90,Pass,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,N,2014B,241,12.0,113.58,72.5,231.0,101.56,5867.0
FFF,2014B,621464,0,120,Fail,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,2.0,40.0,63.0,49.0,23.87,733.0
FFF,2014B,621475,0,120,Pass,M,Scotland,Lower Than A Level,60-70%,0-35,N,2014B,241,12.0,129.5,75.92,180.0,95.64,5635.0
FFF,2014B,621531,0,120,Pass,M,London Region,A Level or Equivalent,50-60%,0-35,N,2014B,241,11.0,178.82,85.27,94.0,132.33,1617.0
FFF,2014B,621580,0,60,Pass,F,North Western Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,11.0,83.18,60.64,100.0,82.75,3695.0
FFF,2014B,621675,0,120,Withdrawn,M,South Region,Lower Than A Level,0-10%,0-35,N,2014B,241,,,,1.0,-15.0,3.0
FFF,2014B,621682,0,60,Fail,M,East Midlands Region,Lower Than A Level,0-10%,35-55,N,2014B,241,,,,16.0,-0.24,44.0
FFF,2014B,621690,0,60,Fail,M,South West Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,2.0,23.5,84.0,27.0,27.0,364.0
FFF,2014B,621696,0,90,Pass,M,London Region,A Level or Equivalent,40-50%,35-55,N,2014B,241,21.0,117.48,74.24,350.0,94.45,14687.0
FFF,2014B,621698,0,60,Fail,M,East Midlands Region,Lower Than A Level,10-20,0-35,N,2014B,241,,,,,,
FFF,2014B,621722,0,90,Pass,F,South West Region,HE Qualification,30-40%,0-35,N,2014B,241,12.0,115.0,80.67,190.0,99.54,4067.0
FFF,2014B,621741,0,60,Fail,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,N,2014B,241,,,,5.0,-12.5,14.0
FFF,2014B,621881,0,60,Pass,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,12.0,157.0,72.25,96.0,95.46,1833.0
FFF,2014B,621909,0,120,Withdrawn,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,2014B,241,,,,25.0,7.59,93.0
FFF,2014B,621952,0,60,Pass,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,2014B,241,12.0,136.92,75.17,95.0,97.69,2026.0
FFF,2014B,621971,0,60,Pass,F,South Region,A Level or Equivalent,10-20,0-35,N,2014B,241,12.0,117.58,75.0,191.0,103.37,5012.0
FFF,2014B,621990,0,60,Withdrawn,M,West Midlands Region,Lower Than A Level,40-50%,0-35,N,2014B,241,,,,5.0,29.6,14.0
FFF,2014B,621998,0,60,Pass,M,South West Region,Lower Than A Level,70-80%,0-35,N,2014B,241,12.0,116.33,79.58,161.0,107.67,3285.0
FFF,2014B,622038,0,150,Withdrawn,F,North Western Region,HE Qualification,50-60%,35-55,N,2014B,241,,,,,,
FFF,2014B,622096,0,60,Distinction,M,South Region,Lower Than A Level,90-100%,35-55,Y,2014B,241,15.0,99.8,85.13,106.0,97.42,2106.0
FFF,2014B,622130,0,120,Fail,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,2014B,241,4.0,38.25,68.25,41.0,31.25,804.0
FFF,2014B,622164,0,60,Withdrawn,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,,,,,,
FFF,2014B,622218,0,60,Withdrawn,M,North Region,A Level or Equivalent,10-20,0-35,N,2014B,241,3.0,29.67,52.0,75.0,24.55,1443.0
FFF,2014B,622239,0,90,Withdrawn,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,2014B,241,,,,,,
FFF,2014B,622278,0,90,Pass,M,South Region,Lower Than A Level,30-40%,0-35,N,2014B,241,12.0,124.58,77.92,100.0,100.13,1559.0
FFF,2014B,622374,0,60,Distinction,M,North Western Region,HE Qualification,60-70%,35-55,N,2014B,241,21.0,105.67,93.1,365.0,90.95,19928.0
FFF,2014B,622392,0,120,Fail,M,North Region,No Formal quals,,0-35,N,2014B,241,6.0,66.67,73.0,90.0,35.57,1101.0
FFF,2014B,622430,0,120,Fail,M,London Region,Lower Than A Level,0-10%,0-35,N,2014B,241,12.0,169.83,63.0,137.0,104.96,2865.0
FFF,2014B,622442,0,60,Pass,F,London Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,12.0,153.25,67.58,136.0,108.75,3348.0
FFF,2014B,622639,0,90,Withdrawn,F,South West Region,Lower Than A Level,20-30%,0-35,N,2014B,241,9.0,107.44,71.0,97.0,81.15,1419.0
FFF,2014B,622686,0,60,Distinction,M,South Region,Lower Than A Level,50-60%,0-35,N,2014B,241,12.0,165.58,87.17,266.0,102.94,4585.0
FFF,2014B,622701,0,90,Pass,M,North Western Region,A Level or Equivalent,10-20,0-35,Y,2014B,241,11.0,134.91,79.27,121.0,97.91,2332.0
FFF,2014B,622859,0,60,Pass,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,2014B,241,12.0,138.33,71.75,96.0,81.47,1798.0
FFF,2014B,622894,0,60,Withdrawn,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,2014B,241,,,,4.0,-14.4,8.0
FFF,2014B,622897,0,90,Withdrawn,M,London Region,A Level or Equivalent,10-20,0-35,N,2014B,241,,,,27.0,16.89,159.0
FFF,2014B,622899,0,90,Withdrawn,M,London Region,Post Graduate Qualification,30-40%,35-55,N,2014B,241,2.0,22.5,46.0,120.0,6.36,1799.0
FFF,2014B,622918,0,60,Withdrawn,M,South East Region,Lower Than A Level,50-60%,0-35,Y,2014B,241,1.0,22.0,66.0,29.0,8.89,512.0
FFF,2014B,622935,0,60,Pass,M,London Region,Lower Than A Level,20-30%,0-35,N,2014B,241,21.0,128.81,81.05,337.0,107.72,7653.0
FFF,2014B,622976,0,60,Pass,M,South East Region,Lower Than A Level,80-90%,0-35,N,2014B,241,17.0,114.06,84.12,364.0,112.21,14890.0
FFF,2014B,623138,0,60,Fail,M,Wales,Lower Than A Level,60-70%,0-35,N,2014B,241,,,,5.0,11.0,6.0
FFF,2014B,623180,0,90,Pass,M,West Midlands Region,Lower Than A Level,60-70%,0-35,N,2014B,241,12.0,161.17,66.0,44.0,121.06,650.0
FFF,2014B,623232,0,60,Withdrawn,M,South West Region,Lower Than A Level,30-40%,0-35,Y,2014B,241,,,,,,
FFF,2014B,623263,0,120,Fail,M,East Midlands Region,Lower Than A Level,80-90%,0-35,N,2014B,241,3.0,34.0,61.33,46.0,26.77,523.0
FFF,2014B,623314,0,90,Distinction,M,North Western Region,Lower Than A Level,80-90%,35-55,N,2014B,241,12.0,96.0,97.33,183.0,77.06,6207.0
FFF,2014B,623326,0,60,Withdrawn,M,South Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,,,,31.0,0.81,167.0
FFF,2014B,623352,0,150,Withdrawn,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,2014B,241,1.0,31.0,68.0,40.0,14.7,545.0
FFF,2014B,623366,0,60,Withdrawn,M,South West Region,Lower Than A Level,30-40%,0-35,N,2014B,241,3.0,36.0,76.67,50.0,30.92,756.0
FFF,2014B,623419,0,90,Fail,M,North Region,Lower Than A Level,10-20,0-35,N,2014B,241,1.0,23.0,64.0,51.0,22.71,295.0
FFF,2014B,623433,0,60,Pass,F,East Midlands Region,Lower Than A Level,90-100%,0-35,N,2014B,241,11.0,138.0,70.45,94.0,76.41,2773.0
FFF,2014B,623438,0,60,Pass,F,South Region,A Level or Equivalent,50-60%,35-55,N,2014B,241,12.0,111.42,73.83,182.0,98.66,3658.0
FFF,2014B,623456,0,90,Fail,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,N,2014B,241,2.0,22.5,83.0,54.0,25.45,581.0
FFF,2014B,623474,0,60,Fail,M,North Western Region,Lower Than A Level,60-70%,0-35,N,2014B,241,1.0,24.0,88.0,39.0,21.88,352.0
FFF,2014B,623496,0,60,Fail,M,East Anglian Region,Lower Than A Level,40-50%,0-35,N,2014B,241,11.0,167.55,62.27,82.0,95.43,1213.0
FFF,2014B,623537,0,60,Pass,M,Scotland,HE Qualification,30-40%,35-55,N,2014B,241,12.0,144.42,79.42,129.0,79.87,2855.0
FFF,2014B,623542,0,90,Fail,M,North Western Region,Lower Than A Level,0-10%,0-35,Y,2014B,241,2.0,36.5,88.0,46.0,26.35,848.0
FFF,2014B,623554,0,60,Fail,M,Scotland,Lower Than A Level,20-30%,0-35,N,2014B,241,8.0,72.38,59.0,104.0,52.53,3493.0
FFF,2014B,623568,0,60,Withdrawn,F,East Midlands Region,Lower Than A Level,10-20,0-35,N,2014B,241,,,,28.0,1.22,193.0
FFF,2014B,623579,0,60,Pass,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,12.0,146.83,76.75,143.0,126.66,2540.0
FFF,2014B,623687,0,90,Pass,F,South East Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,12.0,125.58,79.0,132.0,96.11,3763.0
FFF,2014B,623786,0,90,Fail,M,London Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,2.0,38.0,57.0,16.0,27.32,36.0
FFF,2014B,623917,0,120,Withdrawn,M,South Region,Lower Than A Level,30-40%,35-55,N,2014B,241,3.0,24.0,60.33,98.0,30.48,1312.0
FFF,2014B,623924,0,60,Distinction,M,North Region,Lower Than A Level,30-40%,0-35,N,2014B,241,12.0,111.83,93.25,153.0,107.06,4743.0
FFF,2014B,623939,0,60,Withdrawn,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,2014B,241,,,,,,
FFF,2014B,623948,0,60,Pass,M,South West Region,HE Qualification,40-50%,0-35,N,2014B,241,12.0,135.5,84.33,199.0,104.6,8191.0
FFF,2014B,624014,0,120,Fail,M,South West Region,Lower Than A Level,70-80%,0-35,N,2014B,241,5.0,36.0,89.0,56.0,29.28,551.0
FFF,2014B,624056,0,60,Withdrawn,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,2014B,241,,,,29.0,-17.88,131.0
FFF,2014B,624152,0,120,Fail,M,South East Region,Lower Than A Level,20-30%,0-35,N,2014B,241,5.0,76.8,71.2,88.0,70.1,1460.0
FFF,2014B,624178,0,90,Pass,M,South West Region,A Level or Equivalent,50-60%,0-35,N,2014B,241,10.0,121.6,75.5,98.0,100.98,1565.0
FFF,2014B,624187,0,60,Withdrawn,M,London Region,Lower Than A Level,80-90%,0-35,N,2014B,241,2.0,37.5,47.0,79.0,26.23,1303.0
FFF,2014B,624197,0,60,Pass,F,South Region,Lower Than A Level,80-90%,0-35,N,2014B,241,12.0,138.08,84.25,214.0,113.42,4727.0
FFF,2014B,624243,0,90,Withdrawn,M,West Midlands Region,Lower Than A Level,0-10%,0-35,Y,2014B,241,,,,,,
FFF,2014B,624259,0,60,Fail,M,East Anglian Region,Lower Than A Level,0-10%,0-35,N,2014B,241,,,,5.0,-3.0,11.0
FFF,2014B,624344,0,60,Pass,M,Ireland,A Level or Equivalent,80-90%,0-35,N,2014B,241,12.0,151.25,80.5,98.0,111.35,2108.0
FFF,2014B,624376,0,60,Withdrawn,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,2.0,21.5,88.0,41.0,11.06,675.0
FFF,2014B,624499,0,90,Fail,M,Ireland,Lower Than A Level,30-40%,0-35,N,2014B,241,12.0,118.17,70.08,140.0,76.39,3550.0
FFF,2014B,624556,0,60,Fail,M,West Midlands Region,Lower Than A Level,80-90%,0-35,N,2014B,241,12.0,168.5,65.33,92.0,75.05,1655.0
FFF,2014B,624586,0,60,Pass,M,South Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,12.0,135.92,81.67,88.0,120.59,1521.0
FFF,2014B,624591,0,120,Pass,M,London Region,HE Qualification,20-30%,0-35,N,2014B,241,18.0,136.89,63.17,154.0,108.28,3075.0
FFF,2014B,624718,0,60,Withdrawn,M,Scotland,Lower Than A Level,70-80%,0-35,N,2014B,241,,,,31.0,9.03,165.0
FFF,2014B,624751,0,60,Pass,M,South West Region,A Level or Equivalent,60-70%,0-35,N,2014B,241,12.0,112.58,77.25,184.0,95.78,3618.0
FFF,2014B,624763,0,60,Pass,F,East Midlands Region,Lower Than A Level,30-40%,35-55,N,2014B,241,12.0,108.0,77.0,174.0,87.72,5768.0
FFF,2014B,624772,0,60,Withdrawn,M,East Midlands Region,Lower Than A Level,40-50%,0-35,N,2014B,241,2.0,19.5,73.5,37.0,8.37,485.0
FFF,2014B,624773,0,60,Pass,M,East Anglian Region,Lower Than A Level,70-80%,0-35,N,2014B,241,12.0,129.08,82.08,153.0,116.89,3374.0
FFF,2014B,624946,0,120,Pass,M,North Region,Lower Than A Level,,0-35,N,2014B,241,12.0,135.5,81.0,194.0,107.73,3422.0
FFF,2014B,624959,0,60,Withdrawn,M,East Anglian Region,Lower Than A Level,10-20,0-35,N,2014B,241,,,,,,
FFF,2014B,624967,0,60,Withdrawn,M,Scotland,A Level or Equivalent,30-40%,35-55,N,2014B,241,4.0,27.0,83.5,74.0,16.51,1721.0
FFF,2014B,624975,0,60,Withdrawn,F,London Region,A Level or Equivalent,20-30%,0-35,N,2014B,241,2.0,38.0,69.0,22.0,25.02,259.0
FFF,2014B,624981,0,120,Pass,M,North Region,A Level or Equivalent,50-60%,0-35,N,2014B,241,12.0,136.08,69.25,71.0,121.21,1207.0
FFF,2014B,625004,0,60,Fail,M,South East Region,Lower Than A Level,10-20,0-35,N,2014B,241,3.0,28.67,74.0,48.0,18.19,518.0
FFF,2014B,625034,0,120,Withdrawn,M,London Region,A Level or Equivalent,30-40%,0-35,N,2014B,241,3.0,54.33,62.67,83.0,42.26,1663.0
FFF,2014B,625043,0,60,Withdrawn,M,London Region,HE Qualification,10-20,0-35,N,2014B,241,,,,31.0,7.27,482.0
FFF,2014B,625073,0,60,Fail,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,2014B,241,,,,3.0,25.0,9.0
FFF,2014B,625075,0,60,Fail,M,London Region,A Level or Equivalent,10-20,0-35,N,2014B,241,12.0,107.08,52.75,55.0,97.91,1460.0
FFF,2014B,625182,0,60,Withdrawn,M,East Midlands Region,Lower Than A Level,40-50%,0-35,N,2014B,241,1.0,22.0,94.0,39.0,24.98,280.0
FFF,2014B,625191,0,90,Distinction,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,N,2014B,241,12.0,153.75,86.83,137.0,101.79,3030.0
FFF,2014B,625229,0,60,Withdrawn,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,2014B,241,,,,,,
FFF,2014B,625291,0,60,Pass,M,South Region,HE Qualification,40-50%,0-35,N,2014B,241,12.0,172.25,71.0,97.0,130.87,1922.0
FFF,2014B,625303,0,60,Pass,M,West Midlands Region,Lower Than A Level,30-40%,0-35,N,2014B,241,11.0,150.27,81.36,140.0,86.16,4062.0
FFF,2014B,625306,0,60,Pass,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,2014B,241,12.0,128.58,78.17,173.0,95.01,4833.0
FFF,2014B,625341,0,120,Withdrawn,M,North Western Region,Lower Than A Level,0-10%,35-55,N,2014B,241,,,,,,
FFF,2014B,625349,0,60,Pass,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,N,2014B,241,12.0,129.67,82.33,145.0,93.75,3258.0
FFF,2014B,625361,0,60,Fail,M,South Region,A Level or Equivalent,10-20,0-35,N,2014B,241,4.0,73.0,27.0,64.0,59.54,660.0
FFF,2014B,625373,0,120,Withdrawn,M,North Western Region,No Formal quals,10-20,0-35,N,2014B,241,,,,1.0,-4.0,8.0
FFF,2014B,625394,0,60,Fail,M,North Western Region,A Level or Equivalent,10-20,0-35,N,2014B,241,5.0,43.8,72.6,62.0,26.63,1264.0
FFF,2014B,625406,0,60,Pass,F,West Midlands Region,Lower Than A Level,0-10%,35-55,N,2014B,241,12.0,89.33,85.33,190.0,93.04,7877.0
FFF,2014B,625500,0,60,Fail,M,London Region,Lower Than A Level,30-40%,0-35,N,2014B,241,1.0,23.0,68.0,32.0,21.03,111.0
